booking_record_id,date,time,booking_id,booking_status,customer_id,vehicle_type,pickup_location,drop_location,avg_vtat,avg_ctat,cancelled_rides_by_customer,reason_for_cancelling_by_customer,cancelled_rides_by_driver,driver_cancellation_reason,incomplete_rides,incomplete_rides_reason,booking_value,ride_distance,driver_ratings,customer_rating,payment_method,booking_value_missing_unexpected,ride_distance_missing_unexpected,payment_method_missing_unexpected,customer_cancel_reason_missing,driver_cancel_reason_missing,incomplete_reason_missing,invalid_booking_status,invalid_booking_value,invalid_ride_distance,invalid_driver_rating,invalid_customer_rating,revenue_per_km,booking_value_outlier,ride_distance_outlier,avg_vtat_outlier,avg_ctat_outlier,revenue_per_km_outlier
1396,2024-11-20,21:17:39,"""CNR2657941""",Incomplete,"""CID2353139""",Bike,Mundka,Badshahpur,2.3,22.8,,,,,1.0,Customer Demand,597.0,6.87,,,Credit Card,False,False,False,False,False,False,False,False,False,False,False,86.8995633187773,False,False,False,False,True
1397,2024-11-02,05:30:20,"""CNR1789209""",Completed,"""CID1846811""",Auto,Tis Hazari,New Delhi Railway Station,3.4,24.9,,,,,,,939.0,9.07,4.3,4.6,UPI,False,False,False,False,False,False,False,False,False,False,False,103.52811466372657,False,False,False,False,True
1405,2024-04-06,15:38:18,"""CNR8226742""",Completed,"""CID1855408""",Go Mini,Punjabi Bagh,Shastri Nagar,13.5,38.0,,,,,,,3227.0,49.86,4.6,4.4,Cash,False,False,False,False,False,False,False,False,False,False,False,64.7212194143602,True,False,False,False,False
1415,2024-06-30,16:41:02,"""CNR2045650""",Incomplete,"""CID1553016""",Premier Sedan,Mandi House,Badarpur,4.9,19.0,,,,,1.0,Customer Demand,379.0,3.15,,,UPI,False,False,False,False,False,False,False,False,False,False,False,120.31746031746032,False,False,False,False,True
1458,2024-03-26,10:51:58,"""CNR5574631""",Completed,"""CID3269363""",Bike,Moolchand,Adarsh Nagar,2.8,18.1,,,,,,,537.0,3.53,4.2,4.2,Cash,False,False,False,False,False,False,False,False,False,False,False,152.12464589235128,False,False,False,False,True
1462,2024-04-14,13:39:50,"""CNR9375758""",Completed,"""CID7485198""",Premier Sedan,Arjangarh,Janakpuri,8.8,28.5,,,,,,,707.0,3.49,3.3,4.3,UPI,False,False,False,False,False,False,False,False,False,False,False,202.57879656160458,False,False,False,False,True
1478,2024-07-18,13:35:36,"""CNR9120123""",Completed,"""CID8106985""",Auto,Rajouri Garden,Green Park,11.4,24.2,,,,,,,213.0,2.12,3.8,4.4,UPI,False,False,False,False,False,False,False,False,False,False,False,100.47169811320754,False,False,False,False,True
1479,2024-08-24,16:47:06,"""CNR4590072""",Completed,"""CID2697173""",Go Mini,Subhash Nagar,Panchsheel Park,13.4,28.9,,,,,,,2290.0,20.82,4.3,4.3,UPI,False,False,False,False,False,False,False,False,False,False,False,109.99039385206532,True,False,False,False,True
1493,2024-10-06,15:06:49,"""CNR1683288""",Completed,"""CID6481783""",Auto,Kadarpur,Bhikaji Cama Place,3.7,26.5,,,,,,,1596.0,19.86,4.2,4.7,Cash,False,False,False,False,False,False,False,False,False,False,False,80.36253776435045,True,False,False,False,False
1500,2024-03-30,21:03:22,"""CNR9402868""",Completed,"""CID2977915""",Go Mini,Delhi Gate,Pulbangash,14.5,30.2,,,,,,,1318.0,5.54,4.8,4.3,UPI,False,False,False,False,False,False,False,False,False,False,False,237.90613718411552,False,False,False,False,True
1514,2024-08-31,01:34:08,"""CNR6754807""",Completed,"""CID3093389""",Bike,Aya Nagar,DLF City Court,15.0,32.7,,,,,,,1631.0,26.25,4.3,4.2,UPI,False,False,False,False,False,False,False,False,False,False,False,62.13333333333333,True,False,False,False,False
1522,2024-10-19,16:59:21,"""CNR5349371""",Completed,"""CID6592063""",Go Mini,South Extension,Vishwavidyalaya,7.4,35.8,,,,,,,2205.0,36.27,3.2,4.3,UPI,False,False,False,False,False,False,False,False,False,False,False,60.7940446650124,True,False,False,False,False
1535,2024-03-19,06:52:05,"""CNR8284319""",Completed,"""CID9668579""",Auto,Saket,Green Park,3.3,34.9,,,,,,,2459.0,17.58,4.1,4.3,Cash,False,False,False,False,False,False,False,False,False,False,False,139.87485779294656,True,False,False,False,True
1562,2024-12-14,16:34:18,"""CNR7191740""",Completed,"""CID9183597""",Premier Sedan,Vaishali,Chanakyapuri,9.5,18.8,,,,,,,826.0,3.96,4.7,4.6,Credit Card,False,False,False,False,False,False,False,False,False,False,False,208.58585858585857,False,False,False,False,True
1568,2024-06-28,07:33:25,"""CNR8154137""",Completed,"""CID8612673""",Go Sedan,Inderlok,Yamuna Bank,7.8,29.6,,,,,,,1831.0,39.09,4.2,4.4,Cash,False,False,False,False,False,False,False,False,False,False,False,46.8406242005628,True,False,False,False,False
1574,2024-01-25,17:16:14,"""CNR8378953""",Completed,"""CID4775223""",Bike,Shastri Nagar,Satguru Ram Singh Marg,13.5,17.6,,,,,,,858.0,7.1,4.0,3.9,Debit Card,False,False,False,False,False,False,False,False,False,False,False,120.84507042253522,False,False,False,False,True
1578,2024-06-24,18:48:18,"""CNR7390787""",Completed,"""CID4842076""",Go Sedan,Rohini,Palam Vihar,4.6,37.7,,,,,,,2062.0,41.08,5.0,4.3,UPI,False,False,False,False,False,False,False,False,False,False,False,50.194741966893865,True,False,False,False,False
1592,2024-03-03,21:04:37,"""CNR2568216""",Completed,"""CID5040966""",Premier Sedan,Kirti Nagar,Gurgaon Sector 29,8.6,41.0,,,,,,,1080.0,9.1,3.9,3.8,Uber Wallet,False,False,False,False,False,False,False,False,False,False,False,118.68131868131869,False,False,False,False,True
1599,2024-11-13,16:20:15,"""CNR9875666""",Completed,"""CID5609506""",Go Mini,Nirman Vihar,Shastri Nagar,5.9,20.1,,,,,,,369.0,3.36,4.3,5.0,Debit Card,False,False,False,False,False,False,False,False,False,False,False,109.82142857142857,False,False,False,False,True
1601,2024-01-22,21:51:35,"""CNR3396661""",Completed,"""CID4954510""",Go Mini,Hero Honda Chowk,Mansarovar Park,5.2,35.8,,,,,,,560.0,3.03,4.8,4.3,UPI,False,False,False,False,False,False,False,False,False,False,False,184.81848184818483,False,False,False,False,True
1616,2024-03-19,12:20:46,"""CNR1748521""",Completed,"""CID4862159""",Auto,Govindpuri,Nirman Vihar,5.1,18.4,,,,,,,482.0,5.49,4.8,4.1,Cash,False,False,False,False,False,False,False,False,False,False,False,87.7959927140255,False,False,False,False,True
1628,2024-05-19,14:45:43,"""CNR5055700""",Incomplete,"""CID1076936""",Auto,Civil Lines Gurgaon,Chirag Delhi,3.7,26.1,,,,,1.0,Other Issue,653.0,6.9,,,UPI,False,False,False,False,False,False,False,False,False,False,False,94.63768115942028,False,False,False,False,True
1632,2024-05-12,20:22:28,"""CNR4549894""",Completed,"""CID4636102""",Auto,Manesar,Ghaziabad,10.5,18.6,,,,,,,1220.0,11.11,4.2,3.8,Cash,False,False,False,False,False,False,False,False,False,False,False,109.81098109810982,False,False,False,False,True
1636,2024-05-28,07:25:48,"""CNR2558409""",Completed,"""CID4054534""",Auto,New Delhi Railway Station,Kaushambi,3.0,33.9,,,,,,,991.0,11.69,4.7,3.6,UPI,False,False,False,False,False,False,False,False,False,False,False,84.77331052181351,False,False,False,False,True
1662,2024-05-31,05:08:50,"""CNR9739647""",Completed,"""CID8749648""",Premier Sedan,Jhilmil,Yamuna Bank,10.6,25.1,,,,,,,506.0,5.29,4.3,4.9,UPI,False,False,False,False,False,False,False,False,False,False,False,95.65217391304348,False,False,False,False,True
1676,2024-08-08,19:45:31,"""CNR8836325""",Completed,"""CID9899608""",Premier Sedan,Nirman Vihar,South Extension,6.7,32.7,,,,,,,991.0,6.77,4.2,4.6,Cash,False,False,False,False,False,False,False,False,False,False,False,146.3810930576071,False,False,False,False,True
1679,2024-10-09,10:27:21,"""CNR3610726""",Completed,"""CID6983212""",Auto,India Gate,Hauz Khas,13.1,16.2,,,,,,,379.0,2.79,5.0,4.6,Cash,False,False,False,False,False,False,False,False,False,False,False,135.84229390681003,False,False,False,False,True
1682,2024-10-19,14:55:32,"""CNR5332366""",Completed,"""CID4901464""",Auto,Welcome,Kashmere Gate ISBT,2.2,27.9,,,,,,,1740.0,3.76,3.6,4.5,Cash,False,False,False,False,False,False,False,False,False,False,False,462.76595744680856,True,False,False,False,True
1708,2024-03-30,11:19:28,"""CNR4245415""",Completed,"""CID7278887""",Bike,Ashram,Bahadurgarh,10.8,18.9,,,,,,,1510.0,16.43,4.2,3.6,Credit Card,False,False,False,False,False,False,False,False,False,False,False,91.90505173463177,True,False,False,False,True
1719,2024-08-13,10:14:17,"""CNR2218003""",Completed,"""CID8124748""",Go Mini,Sohna Road,Noida Sector 62,8.6,36.3,,,,,,,728.0,5.14,4.6,4.4,Debit Card,False,False,False,False,False,False,False,False,False,False,False,141.6342412451362,False,False,False,False,True
1723,2024-08-02,18:59:55,"""CNR5016197""",Completed,"""CID7889341""",Go Mini,Central Secretariat,Sonipat,10.3,44.9,,,,,,,495.0,5.1,5.0,4.1,Cash,False,False,False,False,False,False,False,False,False,False,False,97.05882352941177,False,False,False,False,True
1743,2024-05-17,20:07:02,"""CNR5262685""",Completed,"""CID1085175""",Auto,Kadarpur,Lok Kalyan Marg,8.9,26.5,,,,,,,491.0,3.43,3.6,4.3,Uber Wallet,False,False,False,False,False,False,False,False,False,False,False,143.14868804664724,False,False,False,False,True
1781,2024-04-01,00:27:26,"""CNR7403802""",Completed,"""CID2086910""",Go Mini,Tis Hazari,IGNOU Road,11.0,29.9,,,,,,,722.0,3.57,3.5,4.1,UPI,False,False,False,False,False,False,False,False,False,False,False,202.24089635854344,False,False,False,False,True
1790,2024-12-29,07:49:20,"""CNR7316296""",Completed,"""CID8893004""",Auto,Mandi House,Subhash Nagar,5.1,35.9,,,,,,,1686.0,29.97,4.6,5.0,Uber Wallet,False,False,False,False,False,False,False,False,False,False,False,56.25625625625626,True,False,False,False,False
1796,2024-07-20,19:18:59,"""CNR4156825""",Incomplete,"""CID9625810""",Bike,Shahdara,Madipur,4.4,24.1,,,,,1.0,Vehicle Breakdown,424.0,4.96,,,UPI,False,False,False,False,False,False,False,False,False,False,False,85.48387096774194,False,False,False,False,True
1805,2024-01-15,22:20:02,"""CNR2353100""",Incomplete,"""CID2314489""",Go Mini,Kherki Daula Toll,Ambience Mall,4.0,17.5,,,,,1.0,Other Issue,495.0,2.32,,,UPI,False,False,False,False,False,False,False,False,False,False,False,213.36206896551727,False,False,False,False,True
1839,2024-12-07,15:36:43,"""CNR1630579""",Completed,"""CID9404844""",Go Mini,Sarojini Nagar,Bahadurgarh,11.4,28.4,,,,,,,1088.0,10.86,3.3,4.9,Uber Wallet,False,False,False,False,False,False,False,False,False,False,False,100.1841620626151,False,False,False,False,True
1844,2024-09-14,20:13:34,"""CNR1466417""",Completed,"""CID2841299""",Go Mini,Bhikaji Cama Place,RK Puram,13.6,35.5,,,,,,,1507.0,14.01,3.6,4.7,UPI,False,False,False,False,False,False,False,False,False,False,False,107.56602426837973,True,False,False,False,True
1854,2024-03-29,00:46:40,"""CNR2727245""",Incomplete,"""CID5670022""",Auto,Jhilmil,Dwarka Mor,6.4,14.8,,,,,1.0,Other Issue,1245.0,3.06,,,Uber Wallet,False,False,False,False,False,False,False,False,False,False,False,406.8627450980392,False,False,False,False,True
1863,2024-05-11,11:52:54,"""CNR3777988""",Incomplete,"""CID6089723""",Bike,Yamuna Bank,Sushant Lok,6.2,23.9,,,,,1.0,Other Issue,1168.0,8.12,,,UPI,False,False,False,False,False,False,False,False,False,False,False,143.84236453201973,False,False,False,False,True
1872,2024-04-28,15:30:49,"""CNR4908568""",Completed,"""CID1324064""",Go Mini,Azadpur,Khan Market,10.4,20.1,,,,,,,282.0,2.26,4.7,4.2,UPI,False,False,False,False,False,False,False,False,False,False,False,124.77876106194691,False,False,False,False,True
1884,2024-08-04,16:29:59,"""CNR6801512""",Completed,"""CID8500852""",Go Mini,Anand Vihar,AIIMS,5.8,22.8,,,,,,,3659.0,21.27,4.2,4.1,Uber Wallet,False,False,False,False,False,False,False,False,False,False,False,172.02632816173013,True,False,False,False,True
1892,2024-03-10,15:04:31,"""CNR7581478""",Completed,"""CID1289681""",Go Mini,Hero Honda Chowk,Connaught Place,12.7,32.1,,,,,,,1086.0,12.7,4.5,4.2,UPI,False,False,False,False,False,False,False,False,False,False,False,85.51181102362206,False,False,False,False,True
1901,2024-02-18,14:50:33,"""CNR1279235""",Completed,"""CID3469311""",Go Sedan,Jama Masjid,RK Puram,4.4,29.6,,,,,,,881.0,10.13,4.2,4.6,Cash,False,False,False,False,False,False,False,False,False,False,False,86.96939782823297,False,False,False,False,True
1911,2024-06-01,16:51:46,"""CNR7710675""",Completed,"""CID8212151""",Auto,INA Market,Sultanpur,14.8,36.8,,,,,,,606.0,2.54,4.3,5.0,UPI,False,False,False,False,False,False,False,False,False,False,False,238.58267716535434,False,False,False,False,True
1917,2024-05-04,16:52:31,"""CNR7643191""",Completed,"""CID1365077""",Bike,Panipat,Jahangirpuri,3.4,37.7,,,,,,,624.0,5.54,4.7,4.6,UPI,False,False,False,False,False,False,False,False,False,False,False,112.63537906137184,False,False,False,False,True
1934,2024-02-03,12:56:04,"""CNR4292059""",Completed,"""CID5450149""",eBike,Connaught Place,Ashok Park Main,15.0,36.7,,,,,,,1975.0,45.34,4.6,4.7,UPI,False,False,False,False,False,False,False,False,False,False,False,43.55977062196735,True,False,False,False,False
1944,2024-05-24,14:36:57,"""CNR5613959""",Completed,"""CID8589550""",Premier Sedan,IGI Airport,Keshav Puram,12.1,38.0,,,,,,,1601.0,10.27,4.6,4.5,UPI,False,False,False,False,False,False,False,False,False,False,False,155.89094449853945,True,False,False,False,True
1952,2024-03-25,12:36:14,"""CNR2316893""",Incomplete,"""CID3095132""",Uber XL,Ashok Vihar,Sarojini Nagar,2.9,20.9,,,,,1.0,Customer Demand,313.0,1.64,,,UPI,False,False,False,False,False,False,False,False,False,False,False,190.85365853658539,False,False,False,False,True
1962,2024-12-26,14:36:55,"""CNR3160717""",Completed,"""CID8189494""",Bike,Jor Bagh,Indirapuram,9.9,29.2,,,,,,,924.0,10.67,4.2,4.3,UPI,False,False,False,False,False,False,False,False,False,False,False,86.5979381443299,False,False,False,False,True
1963,2024-06-09,09:59:48,"""CNR4739846""",Completed,"""CID9525402""",Auto,Gurgaon Sector 56,DLF Phase 3,12.2,27.0,,,,,,,1565.0,10.94,4.4,4.8,UPI,False,False,False,False,False,False,False,False,False,False,False,143.0530164533821,True,False,False,False,True
1984,2024-02-11,06:03:47,"""CNR4278378""",Completed,"""CID8990106""",Auto,Lajpat Nagar,Mandi House,14.1,38.7,,,,,,,258.0,2.1,4.9,4.3,UPI,False,False,False,False,False,False,False,False,False,False,False,122.85714285714285,False,False,False,False,True
2007,2024-01-30,15:38:19,"""CNR3123075""",Completed,"""CID8111022""",Go Mini,Inderlok,Meerut,14.2,38.9,,,,,,,1684.0,36.66,4.7,5.0,Uber Wallet,False,False,False,False,False,False,False,False,False,False,False,45.93562465902892,True,False,False,False,False
2016,2024-03-10,11:53:53,"""CNR7939438""",Incomplete,"""CID1296078""",Go Sedan,Satguru Ram Singh Marg,Cyber Hub,9.8,22.2,,,,,1.0,Other Issue,1247.0,7.28,,,Cash,False,False,False,False,False,False,False,False,False,False,False,171.2912087912088,False,False,False,False,True
2031,2024-10-20,16:29:57,"""CNR7566702""",Incomplete,"""CID9949506""",Auto,Okhla,Keshav Puram,8.9,29.2,,,,,1.0,Vehicle Breakdown,1148.0,5.8,,,UPI,False,False,False,False,False,False,False,False,False,False,False,197.93103448275863,False,False,False,False,True
2034,2024-11-17,12:45:34,"""CNR4540516""",Completed,"""CID2940507""",Uber XL,Chanakyapuri,Moolchand,13.6,37.7,,,,,,,433.0,2.05,4.2,4.8,Uber Wallet,False,False,False,False,False,False,False,False,False,False,False,211.21951219512198,False,False,False,False,True
2043,2024-06-21,14:11:56,"""CNR1042407""",Completed,"""CID2506098""",Premier Sedan,Peeragarhi,DLF City Court,2.2,30.3,,,,,,,627.0,4.51,4.5,4.9,Cash,False,False,False,False,False,False,False,False,False,False,False,139.02439024390245,False,False,False,False,True
2044,2024-11-11,23:29:06,"""CNR8311198""",Completed,"""CID2081331""",Auto,AIIMS,Vaishali,7.5,41.7,,,,,,,397.0,2.39,4.6,4.3,Cash,False,False,False,False,False,False,False,False,False,False,False,166.10878661087864,False,False,False,False,True
2045,2024-06-05,17:41:55,"""CNR6676903""",Completed,"""CID4990217""",eBike,South Extension,Paschim Vihar,13.9,20.5,,,,,,,818.0,7.39,3.7,4.9,UPI,False,False,False,False,False,False,False,False,False,False,False,110.69012178619757,False,False,False,False,True
2052,2024-10-15,11:59:58,"""CNR1051019""",Completed,"""CID3975029""",Go Mini,Noida Sector 62,Golf Course Road,7.9,42.4,,,,,,,484.0,4.41,4.5,4.9,Cash,False,False,False,False,False,False,False,False,False,False,False,109.75056689342404,False,False,False,False,True
2071,2024-10-01,18:44:01,"""CNR8093321""",Incomplete,"""CID4771196""",Go Mini,Panipat,Welcome,2.5,17.1,,,,,1.0,Customer Demand,331.0,1.32,,,Cash,False,False,False,False,False,False,False,False,False,False,False,250.75757575757575,False,False,False,False,True
2093,2024-06-16,13:31:53,"""CNR8637496""",Completed,"""CID8784673""",Bike,Akshardham,Bhikaji Cama Place,11.0,40.5,,,,,,,674.0,4.88,3.8,4.3,Debit Card,False,False,False,False,False,False,False,False,False,False,False,138.11475409836066,False,False,False,False,True
2128,2024-11-20,21:27:20,"""CNR2909859""",Completed,"""CID3664646""",Auto,IMT Manesar,Noida Extension,12.2,44.6,,,,,,,524.0,6.18,4.1,4.7,Uber Wallet,False,False,False,False,False,False,False,False,False,False,False,84.78964401294499,False,False,False,False,True
2134,2024-07-11,09:34:12,"""CNR6640966""",Completed,"""CID2820129""",Auto,Gurgaon Sector 29,Jahangirpuri,2.8,22.9,,,,,,,488.0,3.13,4.6,3.8,UPI,False,False,False,False,False,False,False,False,False,False,False,155.91054313099042,False,False,False,False,True
2170,2024-11-18,12:31:52,"""CNR2809986""",Incomplete,"""CID9567050""",Premier Sedan,Kaushambi,Kalkaji,9.7,24.5,,,,,1.0,Other Issue,722.0,6.43,,,UPI,False,False,False,False,False,False,False,False,False,False,False,112.28615863141525,False,False,False,False,True
2173,2024-11-14,14:18:47,"""CNR5248994""",Completed,"""CID2809797""",Bike,Subhash Chowk,Ghitorni,10.0,18.6,,,,,,,361.0,2.58,4.2,4.4,Cash,False,False,False,False,False,False,False,False,False,False,False,139.92248062015503,False,False,False,False,True
2189,2024-02-06,20:47:47,"""CNR1841553""",Incomplete,"""CID1626763""",Premier Sedan,Subhash Chowk,Kashmere Gate ISBT,7.3,25.7,,,,,1.0,Other Issue,1558.0,10.87,,,UPI,False,False,False,False,False,False,False,False,False,False,False,143.33026678932845,True,False,False,False,True
2215,2024-12-14,11:01:13,"""CNR4736663""",Completed,"""CID2839598""",Go Mini,Vidhan Sabha,Seelampur,5.4,40.0,,,,,,,1366.0,3.16,3.6,4.2,UPI,False,False,False,False,False,False,False,False,False,False,False,432.27848101265823,False,False,False,False,True
2222,2024-06-19,13:42:57,"""CNR2645779""",Incomplete,"""CID6009938""",Bike,Saket,Keshav Puram,3.0,18.3,,,,,1.0,Vehicle Breakdown,558.0,2.46,,,Cash,False,False,False,False,False,False,False,False,False,False,False,226.82926829268294,False,False,False,False,True
2223,2024-09-18,21:17:54,"""CNR7496037""",Completed,"""CID1896368""",eBike,Netaji Subhash Place,Laxmi Nagar,7.5,21.2,,,,,,,358.0,2.34,4.5,4.6,UPI,False,False,False,False,False,False,False,False,False,False,False,152.991452991453,False,False,False,False,True
2232,2024-03-30,21:33:48,"""CNR2502989""",Completed,"""CID3708612""",Premier Sedan,Udyog Vihar Phase 4,IMT Manesar,9.5,15.3,,,,,,,1044.0,6.09,4.3,4.3,Debit Card,False,False,False,False,False,False,False,False,False,False,False,171.42857142857144,False,False,False,False,True
2254,2024-06-24,21:30:09,"""CNR4899932""",Completed,"""CID5008377""",Go Sedan,IGNOU Road,Yamuna Bank,2.2,21.9,,,,,,,515.0,5.38,4.1,4.6,Uber Wallet,False,False,False,False,False,False,False,False,False,False,False,95.72490706319702,False,False,False,False,True
2255,2024-07-18,16:05:12,"""CNR5206039""",Completed,"""CID6113515""",Go Mini,Hero Honda Chowk,Keshav Puram,8.5,40.6,,,,,,,689.0,4.33,4.4,4.3,Debit Card,False,False,False,False,False,False,False,False,False,False,False,159.12240184757505,False,False,False,False,True
2256,2024-06-22,15:19:22,"""CNR5793101""",Completed,"""CID8897602""",Go Sedan,Malviya Nagar,Adarsh Nagar,13.0,43.7,,,,,,,1469.0,46.17,3.0,4.3,Cash,False,False,False,False,False,False,False,False,False,False,False,31.817197314273336,True,False,False,False,False
